section_index,section_name,rule_idx,source,ok,failure_class,reason,error_token,suggested,description
17.12.1.1.6,Vulgar Latin to Old Provençal,130,index_diachronica_original.html:7894,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,131,index_diachronica_original.html:7895,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,132,index_diachronica_original.html:7896,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,133,index_diachronica_original.html:7897,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,134,index_diachronica_original.html:7898,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,135,index_diachronica_original.html:7899,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,136,index_diachronica_original.html:7900,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,137,index_diachronica_original.html:7901,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,138,index_diachronica_original.html:7902,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,139,index_diachronica_original.html:7903,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,140,index_diachronica_original.html:7904,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,141,index_diachronica_original.html:7905,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,142,index_diachronica_original.html:7906,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,143,index_diachronica_original.html:7907,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,144,index_diachronica_original.html:7908,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,145,index_diachronica_original.html:7909,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,146,index_diachronica_original.html:7910,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,147,index_diachronica_original.html:7911,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,148,index_diachronica_original.html:7912,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,149,index_diachronica_original.html:7913,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,150,index_diachronica_original.html:7914,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,151,index_diachronica_original.html:7915,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,152,index_diachronica_original.html:7916,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,153,index_diachronica_original.html:7917,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,154,index_diachronica_original.html:7918,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,155,index_diachronica_original.html:7919,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,156,index_diachronica_original.html:7920,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,157,index_diachronica_original.html:7921,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,158,index_diachronica_original.html:7922,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,159,index_diachronica_original.html:7923,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,160,index_diachronica_original.html:7924,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,161,index_diachronica_original.html:7925,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,164,index_diachronica_original.html:7928,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,165,index_diachronica_original.html:7929,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,166,index_diachronica_original.html:7930,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,167,index_diachronica_original.html:7931,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,169,index_diachronica_original.html:7933,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,170,index_diachronica_original.html:7934,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,171,index_diachronica_original.html:7935,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,172,index_diachronica_original.html:7936,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,174,index_diachronica_original.html:7938,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,175,index_diachronica_original.html:7939,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,176,index_diachronica_original.html:7940,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,177,index_diachronica_original.html:7941,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,178,index_diachronica_original.html:7942,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,179,index_diachronica_original.html:7943,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,180,index_diachronica_original.html:7944,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,182,index_diachronica_original.html:7946,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,183,index_diachronica_original.html:7947,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,184,index_diachronica_original.html:7948,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,185,index_diachronica_original.html:7949,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,186,index_diachronica_original.html:7950,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,187,index_diachronica_original.html:7951,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,189,index_diachronica_original.html:7953,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,191,index_diachronica_original.html:7955,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,192,index_diachronica_original.html:7956,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,193,index_diachronica_original.html:7957,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,194,index_diachronica_original.html:7958,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,195,index_diachronica_original.html:7959,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,196,index_diachronica_original.html:7960,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,197,index_diachronica_original.html:7961,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,199,index_diachronica_original.html:7963,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,200,index_diachronica_original.html:7964,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,201,index_diachronica_original.html:7965,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,202,index_diachronica_original.html:7966,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,203,index_diachronica_original.html:7967,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,204,index_diachronica_original.html:7968,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,205,index_diachronica_original.html:7969,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,206,index_diachronica_original.html:7970,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,207,index_diachronica_original.html:7971,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,208,index_diachronica_original.html:7972,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,209,index_diachronica_original.html:7973,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,210,index_diachronica_original.html:7974,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,211,index_diachronica_original.html:7975,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,212,index_diachronica_original.html:7976,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,213,index_diachronica_original.html:7978,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,214,index_diachronica_original.html:7979,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,215,index_diachronica_original.html:7980,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,216,index_diachronica_original.html:7981,True,,,,,
17.12.1.1.6,Vulgar Latin to Old Provençal,217,index_diachronica_original.html:7983,True,,,,,
17.12.1.1.7,Vulgar Latin to Rhaeto-Romance,0,index_diachronica_original.html:7991,True,,,,,
17.12.1.1.7,Vulgar Latin to Rhaeto-Romance,2,index_diachronica_original.html:7993,True,,,,,
17.12.1.1.7,Vulgar Latin to Rhaeto-Romance,4,index_diachronica_original.html:7995,True,,,,,
17.12.1.1.7,Vulgar Latin to Rhaeto-Romance,5,index_diachronica_original.html:7998,True,,,,,
17.12.1.1.7,Vulgar Latin to Rhaeto-Romance,6,index_diachronica_original.html:7999,True,,,,,
17.12.1.1.8,Latin to Romanian,0,index_diachronica_original.html:8005,True,,,,,
17.12.1.1.8,Latin to Romanian,2,index_diachronica_original.html:8007,True,,,,,
17.12.1.1.8,Latin to Romanian,3,index_diachronica_original.html:8008,True,,,,,
17.12.1.1.8,Latin to Romanian,5,index_diachronica_original.html:8010,True,,,,,
17.12.1.1.8,Latin to Romanian,6,index_diachronica_original.html:8011,True,,,,,
17.12.1.1.8,Latin to Romanian,7,index_diachronica_original.html:8012,True,,,,,
17.12.1.1.8,Latin to Romanian,9,index_diachronica_original.html:8015,True,,,,,
17.12.1.1.8,Latin to Romanian,10,index_diachronica_original.html:8016,True,,,,,
17.12.1.1.8,Latin to Romanian,11,index_diachronica_original.html:8017,True,,,,,
17.12.1.1.8,Latin to Romanian,12,index_diachronica_original.html:8018,True,,,,,
17.12.1.1.8,Latin to Romanian,13,index_diachronica_original.html:8020,True,,,,,
17.12.1.1.8,Latin to Romanian,14,index_diachronica_original.html:8021,True,,,,,
17.12.1.1.8,Latin to Romanian,15,index_diachronica_original.html:8022,True,,,,,
17.12.1.1.8,Latin to Romanian,16,index_diachronica_original.html:8023,True,,,,,
17.12.1.1.8,Latin to Romanian,17,index_diachronica_original.html:8025,True,,,,,
17.12.1.1.8,Latin to Romanian,18,index_diachronica_original.html:8026,True,,,,,
17.12.1.1.8,Latin to Romanian,19,index_diachronica_original.html:8027,True,,,,,
17.12.1.1.8,Latin to Romanian,20,index_diachronica_original.html:8028,True,,,,,
17.12.1.1.8,Latin to Romanian,21,index_diachronica_original.html:8029,True,,,,,
17.12.1.1.8,Latin to Romanian,22,index_diachronica_original.html:8030,True,,,,,
17.12.1.1.8,Latin to Romanian,23,index_diachronica_original.html:8031,True,,,,,
17.12.1.1.8,Latin to Romanian,24,index_diachronica_original.html:8032,True,,,,,
17.12.1.1.8,Latin to Romanian,25,index_diachronica_original.html:8033,True,,,,,
17.12.1.1.8,Latin to Romanian,26,index_diachronica_original.html:8034,True,,,,,
17.12.1.1.8,Latin to Romanian,27,index_diachronica_original.html:8035,True,,,,,
17.12.1.1.8,Latin to Romanian,28,index_diachronica_original.html:8036,True,,,,,
17.12.1.1.8,Latin to Romanian,29,index_diachronica_original.html:8037,True,,,,,
17.12.1.1.8,Latin to Romanian,30,index_diachronica_original.html:8038,True,,,,,
17.12.1.1.8,Latin to Romanian,31,index_diachronica_original.html:8039,True,,,,,
17.12.1.1.8,Latin to Romanian,33,index_diachronica_original.html:8041,True,,,,,
17.12.1.1.8,Latin to Romanian,34,index_diachronica_original.html:8042,True,,,,,
17.12.1.1.8,Latin to Romanian,35,index_diachronica_original.html:8043,True,,,,,
17.12.1.1.8,Latin to Romanian,36,index_diachronica_original.html:8044,True,,,,,
17.12.1.1.8,Latin to Romanian,37,index_diachronica_original.html:8045,True,,,,,
17.12.1.1.8,Latin to Romanian,38,index_diachronica_original.html:8046,True,,,,,
17.12.1.1.8,Latin to Romanian,40,index_diachronica_original.html:8048,True,,,,,
17.12.1.1.8,Latin to Romanian,41,index_diachronica_original.html:8049,True,,,,,
17.12.1.1.8,Latin to Romanian,42,index_diachronica_original.html:8050,True,,,,,
17.12.1.1.8,Latin to Romanian,43,index_diachronica_original.html:8051,True,,,,,
17.12.1.1.8,Latin to Romanian,44,index_diachronica_original.html:8052,True,,,,,
17.12.1.1.8,Latin to Romanian,45,index_diachronica_original.html:8053,True,,,,,
17.12.1.1.8,Latin to Romanian,46,index_diachronica_original.html:8054,True,,,,,
17.12.1.1.8,Latin to Romanian,47,index_diachronica_original.html:8055,True,,,,,
17.12.1.1.8,Latin to Romanian,48,index_diachronica_original.html:8056,True,,,,,
17.12.1.1.8,Latin to Romanian,50,index_diachronica_original.html:8058,True,,,,,
17.12.1.1.8,Latin to Romanian,51,index_diachronica_original.html:8059,True,,,,,
17.12.1.1.8,Latin to Romanian,52,index_diachronica_original.html:8060,True,,,,,
17.12.1.1.8,Latin to Romanian,53,index_diachronica_original.html:8061,True,,,,,
17.12.1.1.8,Latin to Romanian,55,index_diachronica_original.html:8063,True,,,,,
17.12.1.1.8,Latin to Romanian,56,index_diachronica_original.html:8064,True,,,,,
17.12.1.1.8,Latin to Romanian,57,index_diachronica_original.html:8065,True,,,,,
17.12.1.1.8,Latin to Romanian,58,index_diachronica_original.html:8066,True,,,,,
17.12.1.1.8,Latin to Romanian,59,index_diachronica_original.html:8067,True,,,,,
17.12.1.1.8,Latin to Romanian,60,index_diachronica_original.html:8068,True,,,,,
17.12.1.1.8,Latin to Romanian,62,index_diachronica_original.html:8070,True,,,,,
17.12.1.1.8,Latin to Romanian,64,index_diachronica_original.html:8072,True,,,,,
17.12.1.1.8,Latin to Romanian,65,index_diachronica_original.html:8073,True,,,,,
17.12.1.1.8,Latin to Romanian,66,index_diachronica_original.html:8074,True,,,,,
17.12.1.1.8,Latin to Romanian,72,index_diachronica_original.html:8080,True,,,,,
17.12.1.1.8,Latin to Romanian,76,index_diachronica_original.html:8084,True,,,,,
17.12.1.1.9,Latin to Sardinian,0,index_diachronica_original.html:8090,True,,,,,
17.12.1.1.9,Latin to Sardinian,1,index_diachronica_original.html:8091,True,,,,,
17.12.1.1.9,Latin to Sardinian,2,index_diachronica_original.html:8092,True,,,,,
17.12.1.1.9,Latin to Sardinian,3,index_diachronica_original.html:8093,True,,,,,
17.12.1.1.9,Latin to Sardinian,4,index_diachronica_original.html:8094,True,,,,,
17.12.1.1.9,Latin to Sardinian,5,index_diachronica_original.html:8095,True,,,,,
17.12.1.1.9,Latin to Sardinian,6,index_diachronica_original.html:8096,True,,,,,
17.12.1.1.9,Latin to Sardinian,7,index_diachronica_original.html:8097,True,,,,,
17.12.1.1.9,Latin to Sardinian,8,index_diachronica_original.html:8098,True,,,,,
17.12.1.1.9,Latin to Sardinian,9,index_diachronica_original.html:8099,True,,,,,
17.12.1.1.9,Latin to Sardinian,10,index_diachronica_original.html:8100,True,,,,,
17.12.1.1.9,Latin to Sardinian,11,index_diachronica_original.html:8101,True,,,,,
17.12.1.1.9,Latin to Sardinian,12,index_diachronica_original.html:8102,True,,,,,
17.12.1.1.9,Latin to Sardinian,13,index_diachronica_original.html:8103,True,,,,,
17.12.1.1.9,Latin to Sardinian,14,index_diachronica_original.html:8104,True,,,,,
17.12.1.1.9,Latin to Sardinian,15,index_diachronica_original.html:8105,True,,,,,
17.12.1.1.9,Latin to Sardinian,16,index_diachronica_original.html:8106,True,,,,,
17.12.1.1.9,Latin to Sardinian,17,index_diachronica_original.html:8107,True,,,,,
17.12.1.1.9,Latin to Sardinian,18,index_diachronica_original.html:8108,True,,,,,
17.12.1.1.9,Latin to Sardinian,19,index_diachronica_original.html:8109,True,,,,,
17.12.1.1.9,Latin to Sardinian,20,index_diachronica_original.html:8110,True,,,,,
17.12.1.1.9,Latin to Sardinian,21,index_diachronica_original.html:8111,True,,,,,
17.12.1.1.9,Latin to Sardinian,22,index_diachronica_original.html:8112,True,,,,,
17.12.1.1.9,Latin to Sardinian,23,index_diachronica_original.html:8113,True,,,,,
17.12.1.1.9,Latin to Sardinian,24,index_diachronica_original.html:8114,True,,,,,
17.12.1.1.9,Latin to Sardinian,25,index_diachronica_original.html:8115,True,,,,,
17.12.1.1.9,Latin to Sardinian,26,index_diachronica_original.html:8116,True,,,,,
17.12.1.1.9,Latin to Sardinian,27,index_diachronica_original.html:8117,True,,,,,
17.12.1.1.9,Latin to Sardinian,28,index_diachronica_original.html:8118,True,,,,,
17.12.1.1.9,Latin to Sardinian,29,index_diachronica_original.html:8119,True,,,,,
17.12.1.1.9,Latin to Sardinian,30,index_diachronica_original.html:8120,True,,,,,
17.12.1.1.9,Latin to Sardinian,31,index_diachronica_original.html:8121,True,,,,,
17.12.1.1.9,Latin to Sardinian,32,index_diachronica_original.html:8122,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,0,index_diachronica_original.html:8129,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,1,index_diachronica_original.html:8130,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,2,index_diachronica_original.html:8131,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,3,index_diachronica_original.html:8132,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,4,index_diachronica_original.html:8133,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,5,index_diachronica_original.html:8134,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,6,index_diachronica_original.html:8135,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,7,index_diachronica_original.html:8136,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,8,index_diachronica_original.html:8137,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,9,index_diachronica_original.html:8138,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,10,index_diachronica_original.html:8139,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,11,index_diachronica_original.html:8140,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,12,index_diachronica_original.html:8141,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,13,index_diachronica_original.html:8142,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,16,index_diachronica_original.html:8145,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,17,index_diachronica_original.html:8146,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,18,index_diachronica_original.html:8147,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,19,index_diachronica_original.html:8148,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,21,index_diachronica_original.html:8150,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,22,index_diachronica_original.html:8151,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,23,index_diachronica_original.html:8152,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,24,index_diachronica_original.html:8153,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,26,index_diachronica_original.html:8155,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,29,index_diachronica_original.html:8158,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,30,index_diachronica_original.html:8159,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,31,index_diachronica_original.html:8160,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,32,index_diachronica_original.html:8161,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,33,index_diachronica_original.html:8162,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,35,index_diachronica_original.html:8164,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,36,index_diachronica_original.html:8165,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,37,index_diachronica_original.html:8166,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,38,index_diachronica_original.html:8167,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,39,index_diachronica_original.html:8168,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,40,index_diachronica_original.html:8172,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,41,index_diachronica_original.html:8173,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,42,index_diachronica_original.html:8174,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,43,index_diachronica_original.html:8175,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,45,index_diachronica_original.html:8177,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,46,index_diachronica_original.html:8178,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,47,index_diachronica_original.html:8180,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,48,index_diachronica_original.html:8181,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,49,index_diachronica_original.html:8182,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,50,index_diachronica_original.html:8184,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,51,index_diachronica_original.html:8185,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,52,index_diachronica_original.html:8186,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,53,index_diachronica_original.html:8188,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,54,index_diachronica_original.html:8189,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,55,index_diachronica_original.html:8190,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,56,index_diachronica_original.html:8191,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,58,index_diachronica_original.html:8193,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,59,index_diachronica_original.html:8194,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,60,index_diachronica_original.html:8195,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,61,index_diachronica_original.html:8196,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,62,index_diachronica_original.html:8197,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,63,index_diachronica_original.html:8199,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,64,index_diachronica_original.html:8200,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,67,index_diachronica_original.html:8203,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,69,index_diachronica_original.html:8205,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,71,index_diachronica_original.html:8207,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,72,index_diachronica_original.html:8208,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,73,index_diachronica_original.html:8209,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,75,index_diachronica_original.html:8211,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,76,index_diachronica_original.html:8212,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,77,index_diachronica_original.html:8213,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,78,index_diachronica_original.html:8214,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,79,index_diachronica_original.html:8215,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,80,index_diachronica_original.html:8216,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,81,index_diachronica_original.html:8217,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,82,index_diachronica_original.html:8218,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,83,index_diachronica_original.html:8219,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,84,index_diachronica_original.html:8220,True,,,,,
17.12.1.1.10,Vulgar Latin to Spanish,85,index_diachronica_original.html:8221,True,,,,,
17.12.2,Proto-Italic to Proto-Sibellian,0,index_diachronica_original.html:8228,True,,,,,
17.12.2,Proto-Italic to Proto-Sibellian,3,index_diachronica_original.html:8231,True,,,,,
17.12.2,Proto-Italic to Proto-Sibellian,4,index_diachronica_original.html:8232,True,,,,,
17.12.2.1,Proto-Sibellian to Oscan,0,index_diachronica_original.html:8238,True,,,,,
17.12.2.2,Proto-Sibellian to Umbrian,0,index_diachronica_original.html:8244,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,0,index_diachronica_original.html:8249,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,1,index_diachronica_original.html:8250,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,2,index_diachronica_original.html:8251,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,3,index_diachronica_original.html:8252,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,4,index_diachronica_original.html:8253,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,6,index_diachronica_original.html:8255,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,7,index_diachronica_original.html:8256,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,10,index_diachronica_original.html:8259,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,12,index_diachronica_original.html:8261,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,16,index_diachronica_original.html:8265,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,17,index_diachronica_original.html:8266,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,18,index_diachronica_original.html:8267,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,20,index_diachronica_original.html:8269,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,23,index_diachronica_original.html:8273,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,24,index_diachronica_original.html:8274,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,26,index_diachronica_original.html:8276,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,27,index_diachronica_original.html:8277,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,29,index_diachronica_original.html:8279,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,30,index_diachronica_original.html:8280,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,31,index_diachronica_original.html:8281,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,34,index_diachronica_original.html:8284,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,35,index_diachronica_original.html:8285,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,36,index_diachronica_original.html:8286,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,37,index_diachronica_original.html:8287,True,,,,,
17.13,Proto-Indo-European to Proto-Tocharian,38,index_diachronica_original.html:8288,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,0,index_diachronica_original.html:8293,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,1,index_diachronica_original.html:8294,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,3,index_diachronica_original.html:8296,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,5,index_diachronica_original.html:8298,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,6,index_diachronica_original.html:8299,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,7,index_diachronica_original.html:8300,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,8,index_diachronica_original.html:8301,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,9,index_diachronica_original.html:8302,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,10,index_diachronica_original.html:8303,True,,,,,
17.13.1,Proto-Tocharian to Tocharian A,11,index_diachronica_original.html:8304,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,0,index_diachronica_original.html:8311,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,1,index_diachronica_original.html:8312,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,2,index_diachronica_original.html:8313,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,3,index_diachronica_original.html:8314,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,4,index_diachronica_original.html:8316,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,5,index_diachronica_original.html:8317,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,6,index_diachronica_original.html:8318,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,7,index_diachronica_original.html:8319,True,,,,,
17.13.2,Proto-Tocharian to Tocharian B,8,index_diachronica_original.html:8320,True,,,,,
18.1.2,Pre-Bakairi to Western Bakairi,1,index_diachronica_original.html:8340,True,,,,,
18.1.2,Pre-Bakairi to Western Bakairi,2,index_diachronica_original.html:8341,True,,,,,
18.1.2,Pre-Bakairi to Western Bakairi,4,index_diachronica_original.html:8343,True,,,,,
